spkid,full_name,pdes,orbit_id,pha,min_orbit_intersection_dist,epoch,eccentricity,semi_major_axis,perihelion_dist,inclination,mean_anomaly,time_of_perihelion_passage,abs_magnitude
3799644,2018_CB14,2018 CB14,JPL 7,0,23.6,2458162.5,0.6994,2.413,0.725,17.73,13.18,2458112.38,21.3
3799640,2018_CD14,2018 CD14,JPL 4,0,78.2,2461000.5,0.4881,2.32,1.188,11.12,69.95,2460749.63,24.0
3799646,2018_CE14,2018 CE14,JPL 5,0,2.76,2461000.5,0.3803,1.332,0.826,3.66,340.12,2461031.52,25.7
3799647,2018_CF14,2018 CF14,JPL 3,0,39.3,2458162.5,0.3159,1.432,0.98,10.04,35.6,2458100.59,24.6
3799648,2018_CG14,2018 CG14,JPL 3,0,51.1,2461000.5,0.3182,1.556,1.061,12.5,25.83,2460949.61,24.1
3799650,2018_CH14,2018 CH14,JPL 7,0,14.0,2461000.5,0.5773,2.413,1.02,1.86,29.5,2460888.34,25.3
3799651,2018_CJ14,2018 CJ14,JPL 3,0,64.3,2458163.5,0.5095,2.149,1.054,19.07,15.43,2458114.18,22.9
3799649,2018_CK14,2018 CK14,JPL 16,0,140.0,2461000.5,0.4669,2.246,1.198,20.93,96.11,2460672.18,19.43
3799667,2018_CL14,2018 CL14,JPL 2,0,24.3,2458155.5,0.2784,1.378,0.994,11.99,340.39,2458187.69,25.64
3799676,2018_CO14,2018 CO14,JPL 5,0,45.8,2458164.5,0.234,1.408,1.078,19.72,342.06,2458194.9,24.16
3799677,2018_CP14,2018 CP14,JPL 21,0,7.18,2461000.5,0.2126,1.093,0.86,19.58,204.96,2461180.14,22.6
3799682,2018_CU14,2018 CU14,JPL 6,0,3.05,2461000.5,0.1546,1.119,0.946,1.03,153.77,2460815.85,27.6
3799702,2018_CY14,2018 CY14,JPL 2,0,19.4,2461000.5,0.4636,1.796,0.963,8.46,115.71,2460717.88,22.2
3799730,2018_CA15,2018 CA15,JPL 2,0,27.1,2458162.5,0.6191,2.77,1.055,2.25,2.47,2458150.94,26.02
3799722,2018_CB15,2018 CB15,JPL 18,0,96.5,2461000.5,0.3177,1.112,0.759,26.3,48.89,2460942.3,20.83
3799681,2018_DA,2018 DA,JPL 9,0,1.84,2461000.5,0.4432,0.9043,0.503,4.1,278.54,2461071.57,24.09
3799680,2018_DB,2018 DB,JPL 4,0,1.62,2458163.5,0.5567,1.584,0.702,0.26,332.58,2458218.98,27.61
3799683,2018_DC,2018 DC,JPL 9,0,5.7,2461000.5,0.2417,1.029,0.781,1.17,73.65,2460922.45,24.7
3799684,2018_DG,2018 DG,JPL 9,0,20.7,2461000.5,0.5734,2.424,1.034,17.44,21.89,2460916.68,23.9
3799696,2018_DJ,2018 DJ,JPL 13,0,21.6,2461000.5,0.7162,2.139,0.607,9.83,149.04,2460527.36,21.41
3799703,2018_DL,2018 DL,JPL 7,0,27.8,2461000.5,0.3189,1.557,1.06,10.88,357.89,2461004.66,25.68
3799705,2018_DM,2018 DM,JPL 7,0,37.3,2461000.5,0.1751,1.185,0.977,22.85,56.44,2460926.66,24.0
3799706,2018_DN,2018 DN,JPL 2,0,2.56,2458171.5,0.5406,2.014,0.925,4.22,12.19,2458136.14,26.9
3799710,2018_DQ,2018 DQ,JPL 3,0,0.0248,2458172.5,0.6845,1.714,0.541,0.4,21.66,2458123.19,29.1
3799709,2018_DR,2018 DR,JPL 5,0,0.0931,2461000.5,0.2768,1.329,0.961,7.89,0.73,2460999.37,27.3
3799711,2018_DS,2018 DS,JPL 6,0,10.6,2461000.5,0.1654,1.163,0.971,13.43,101.15,2460871.77,25.13
3799712,2018_DT,2018 DT,JPL 15,0,3.96,2461000.5,0.1796,1.22,1.001,1.77,264.4,2461131.21,27.1
3799713,2018_DU,2018 DU,JPL 5,0,0.59,2461000.5,0.1807,1.174,0.962,3.2,3.16,2460996.42,28.3
3799719,2018_DB1,2018 DB1,JPL 4,0,9.09,2461000.5,0.0521,1.069,1.014,10.87,351.6,2461009.93,26.0
3799716,2018_DC1,2018 DC1,JPL 3,0,85.3,2458177.5,0.1157,1.285,1.137,37.41,57.88,2458091.94,23.1
3799717,2018_DE1,2018 DE1,JPL 5,0,2.93,2461000.5,0.0092,1.012,1.002,12.38,36.53,2460962.79,25.5
3799726,2018_DF1,2018 DF1,JPL 2,0,2.49,2458173.5,0.6161,1.47,0.564,6.25,31.64,2458116.3,25.3
3799721,2018_DG1,2018 DG1,JPL 7,0,4.11,2458178.5,0.6068,1.718,0.676,9.45,26.19,2458118.65,22.9
3799723,2018_DJ1,2018 DJ1,JPL 3,0,9.52,2458179.5,0.6614,1.743,0.59,2.6,28.53,2458112.9,23.6
3799727,2018_DK1,2018 DK1,JPL 6,0,31.6,2461000.5,0.3115,1.557,1.072,13.48,353.9,2461012.53,24.5
3799724,2018_DL1,2018 DL1,JPL 2,0,19.1,2458173.5,0.6262,2.504,0.936,9.64,10.23,2458132.38,24.4
3799725,2018_DM1,2018 DM1,JPL 3,0,5.51,2458174.5,0.6471,2.131,0.752,5.06,15.78,2458124.72,25.0
3799728,2018_DN1,2018 DN1,JPL 5,0,10.3,2461000.5,0.3983,1.611,0.969,2.72,270.81,2461185.49,24.2
3799742,2018_DR1,2018 DR1,JPL 4,0,25.9,2461000.5,0.5952,2.603,1.053,4.18,300.74,2461252.96,25.4
3799746,2018_DS1,2018 DS1,JPL 3,0,0.595,2458174.5,0.5048,1.465,0.725,6.65,328.42,2458231.31,24.9
3799743,2018_DT1,2018 DT1,JPL 8,0,22.6,2461000.5,0.5566,1.361,0.604,30.52,351.54,2461014.14,21.05
3799744,2018_DU1,2018 DU1,JPL 3,0,0.294,2461000.5,0.2337,0.8875,0.68,1.16,336.11,2461020.77,27.7
3799747,2018_DV1,2018 DV1,JPL 3,0,0.0452,2461000.5,0.1655,0.9856,0.822,5.15,238.99,2461120.63,28.4
3799745,2018_DW1,2018 DW1,JPL 3,0,1.31,2458175.5,0.5608,2.01,0.883,1.08,347.18,2458212.56,26.8
3799751,2018_DX1,2018 DX1,JPL 12,0,39.8,2461000.5,0.1284,0.9772,0.852,7.08,159.5,2460844.17,24.2
3799749,2018_DY1,2018 DY1,JPL 15,0,21.4,2461000.5,0.6026,2.66,1.057,2.6,274.44,2461377.04,23.45
3799750,2018_DZ1,2018 DZ1,JPL 9,0,31.4,2461000.5,0.0957,0.978,0.884,11.37,176.72,2460827.08,24.8
3799748,2018_DA2,2018 DA2,JPL 11,0,32.3,2461000.5,0.4508,0.8825,0.485,18.32,357.42,2461002.67,23.28
3799752,2018_DB2,2018 DB2,JPL 36,0,44.1,2461000.5,0.4333,1.926,1.091,4.21,300.52,2461161.78,22.1
3799755,2018_DC2,2018 DC2,JPL 3,0,6.28,2458174.5,0.5075,1.926,0.948,4.98,10.58,2458145.81,26.82
3799753,2018_DD2,2018 DD2,JPL 3,0,4.58,2458175.5,0.2948,1.319,0.93,7.36,29.37,2458130.38,27.4
3799754,2018_DE2,2018 DE2,JPL 11,0,44.4,2461000.5,0.4225,1.814,1.048,14.1,36.56,2460909.84,21.86
3799756,2018_DF2,2018 DF2,JPL 23,0,54.7,2461000.5,0.3898,1.231,0.751,17.06,168.74,2460766.62,20.82
3799757,2018_DK3,2018 DK3,JPL 16,0,58.3,2461000.5,0.415,1.988,1.163,2.78,234.75,2461356.7,20.66
3799770,2018_DL3,2018 DL3,JPL 3,0,82.2,2458167.5,0.2696,1.516,1.107,11.44,69.46,2458035.96,24.9
3799771,2018_DM3,2018 DM3,JPL 4,0,40.2,2458166.5,0.3983,1.817,1.093,3.89,350.61,2458189.83,27.53
3799772,2018_DN3,2018 DN3,JPL 2,0,23.8,2458167.5,0.3497,1.336,0.869,7.67,49.53,2458089.9,27.02
3799773,2018_DO3,2018 DO3,JPL 2,0,4.19,2458166.5,0.573,1.789,0.764,4.4,21.16,2458115.14,29.22
3799774,2018_DP3,2018 DP3,JPL 5,0,29.1,2458166.5,0.3022,1.524,1.064,3.68,347.77,2458189.85,28.35
3799775,2018_DQ3,2018 DQ3,JPL 2,0,36.4,2458167.5,0.6339,2.409,0.882,11.81,331.99,2458273.76,24.42
3799758,2018_DW3,2018 DW3,JPL 31,0,38.0,2461000.5,0.649,3.031,1.064,5.58,198.74,2461863.87,18.57
3799760,2018_DX3,2018 DX3,JPL 76,0,31.3,2461000.5,0.4972,2.107,1.06,7.65,164.76,2460489.05,19.94
3799759,2018_DY3,2018 DY3,JPL 11,0,3.31,2461000.5,0.2928,1.222,0.864,0.74,213.43,2461201.49,25.7
3799762,2018_DZ3,2018 DZ3,JPL 2,0,3.01,2458176.5,0.5335,2.081,0.971,5.51,351.34,2458202.89,26.4
3799764,2018_DA4,2018 DA4,JPL 11,0,65.5,2461000.5,0.7878,1.347,0.286,22.06,19.73,2460969.2,20.63
3799761,2018_DB4,2018 DB4,JPL 7,0,9.63,2458182.5,0.4121,1.68,0.988,4.27,345.37,2458214.82,24.5
3799765,2018_DC4,2018 DC4,JPL 2,0,3.62,2461000.5,0.1307,0.9192,0.799,2.44,152.74,2460863.92,27.3
3799763,2018_DD4,2018 DD4,JPL 7,0,32.7,2461000.5,0.4075,1.781,1.055,35.15,86.76,2460791.36,20.33
3799786,2018_DJ4,2018 DJ4,JPL 17,0,38.7,2461000.5,0.5052,2.208,1.092,3.4,108.97,2460637.78,21.6
3799793,2018_DL4,2018 DL4,JPL 2,0,13.3,2458184.5,0.5978,1.266,0.509,7.03,47.51,2458115.87,23.97
3799864,2018_DN4,2018 DN4,JPL 4,0,0.246,2458175.5,0.6811,2.172,0.693,3.83,13.91,2458130.33,28.54
54177365,2018_DA10,2018 DA10,JPL 20,0,171.0,2461000.5,0.5284,2.654,1.252,29.28,332.02,2461123.26,18.49
3799787,2018_EB,2018 EB,JPL 44,1,3.74,2461000.5,0.0122,1.017,1.004,29.43,35.3,2460963.78,21.88
3799790,2018_EE,2018 EE,JPL 37,1,9.11,2461000.5,0.6523,2.814,0.979,3.89,228.7,2461629.38,21.77
3799788,2018_EF,2018 EF,JPL 7,0,26.9,2461000.5,0.402,1.731,1.036,11.35,128.74,2460702.9,24.97
3799789,2018_EG,2018 EG,JPL 6,0,40.8,2461000.5,0.1545,1.279,1.082,11.88,98.35,2460856.09,24.6
3799791,2018_EH,2018 EH,JPL 7,0,2.8,2461000.5,0.6252,2.586,0.969,2.46,302.66,2461242.46,24.4
3799801,2018_EX,2018 EX,JPL 9,0,11.6,2461000.5,0.2032,1.284,1.023,3.13,107.38,2460841.97,27.0
3799798,2018_EY,2018 EY,JPL 8,0,35.0,2461000.5,0.2364,1.184,0.904,27.89,53.8,2460930.2,23.8
3799799,2018_EZ,2018 EZ,JPL 15,0,28.0,2461000.5,0.3389,1.601,1.059,8.07,289.3,2461145.87,23.9
3799797,2018_EA1,2018 EA1,JPL 18,0,68.1,2461000.5,0.4798,1.108,0.576,14.7,89.53,2460894.62,20.83
3799800,2018_EB1,2018 EB1,JPL 2,0,2.5,2458184.5,0.5158,1.419,0.687,25.45,35.29,2458123.96,24.8
3799802,2018_EC1,2018 EC1,JPL 6,0,10.7,2461000.5,0.2309,1.141,0.877,11.38,59.99,2460926.35,26.2
3799804,2018_ED1,2018 ED1,JPL 5,0,1.46,2458187.5,0.4937,1.597,0.809,2.5,24.7,2458136.93,25.8
3799803,2018_EE1,2018 EE1,JPL 5,0,2.63,2458186.5,0.5318,1.403,0.657,13.77,34.42,2458128.49,24.9
3799805,2018_EF1,2018 EF1,JPL 6,0,5.56,2461000.5,0.2539,1.143,0.853,10.46,60.04,2460926.07,24.2
3799828,2018_EP1,2018 EP1,JPL 18,0,46.5,2461000.5,0.8257,1.945,0.339,13.53,330.4,2461081.94,18.75
3799829,2018_EQ1,2018 EQ1,JPL 4,0,24.7,2461000.5,0.5923,2.246,0.916,4.92,66.5,2460773.34,21.2
3799826,2018_ER1,2018 ER1,JPL 14,0,5.02,2461000.5,0.0925,1.01,0.917,6.39,105.68,2460891.62,25.72
3799830,2018_ES1,2018 ES1,JPL 3,0,2.24,2461000.5,0.1529,1.136,0.962,25.25,165.16,2460797.66,26.8
3799835,2018_ET1,2018 ET1,JPL 7,0,1.74,2461000.5,0.2389,1.284,0.977,7.76,84.44,2460875.87,26.4
3799832,2018_EU1,2018 EU1,JPL 2,0,12.6,2461000.5,0.3356,1.244,0.826,13.55,154.36,2460783.2,26.7
3799831,2018_EV1,2018 EV1,JPL 5,0,1.84,2458187.5,0.5128,1.784,0.869,0.84,339.8,2458236.32,25.4
3799834,2018_EW1,2018 EW1,JPL 9,0,5.27,2461000.5,0.2876,1.202,0.856,3.7,346.06,2461019.14,26.3
3799833,2018_EX1,2018 EX1,JPL 5,0,5.59,2458187.5,0.4742,1.882,0.99,11.25,8.19,2458166.04,26.0
3799837,2018_EJ2,2018 EJ2,JPL 6,0,78.6,2461000.5,0.2529,1.499,1.12,10.6,0.55,2460999.47,22.1
3799838,2018_EK2,2018 EK2,JPL 7,0,35.6,2461000.5,0.224,1.383,1.073,4.56,283.9,2461126.02,25.8
3799841,2018_EL2,2018 EL2,JPL 3,0,63.5,2461000.5,0.5121,2.364,1.153,4.22,44.01,2460838.23,24.6
3799839,2018_EM2,2018 EM2,JPL 34,1,15.3,2461000.5,0.4812,2.029,1.053,6.53,206.91,2461449.36,20.66
3799840,2018_EN2,2018 EN2,JPL 3,0,31.9,2458186.5,0.8177,2.511,0.458,5.17,18.54,2458111.66,22.0
3799856,2018_ER2,2018 ER2,JPL 4,0,84.3,2458186.5,0.4124,2.042,1.2,4.03,4.36,2458173.58,24.3
3799854,2018_ES2,2018 ES2,JPL 11,0,100.0,2461000.5,0.2209,1.456,1.134,14.64,198.76,2461287.92,22.22
3799852,2018_ET2,2018 ET2,JPL 12,0,140.0,2461000.5,0.6421,1.646,0.589,50.09,184.97,2461375.53,19.16
3799853,2018_EU2,2018 EU2,JPL 4,0,9.25,2461000.5,0.1644,1.193,0.997,20.34,300.8,2461078.8,26.4
3799855,2018_EV2,2018 EV2,JPL 2,0,12.1,2458186.5,0.42,1.284,0.745,4.9,47.71,2458116.1,25.02
3799861,2018_EZ2,2018 EZ2,JPL 10,0,0.818,2461000.5,0.5118,1.952,0.953,4.98,287.01,2461202.45,26.2
3799874,2018_ER3,2018 ER3,JPL 2,0,30.6,2458185.5,0.4908,2.045,1.041,5.29,349.96,2458215.29,25.6
3799876,2018_ES3,2018 ES3,JPL 3,0,40.7,2461000.5,0.244,0.9253,0.7,14.17,80.06,2460928.19,24.64
3799883,2018_ET3,2018 ET3,JPL 5,0,3.56,2461000.5,0.1022,1.065,0.956,8.83,57.09,2460936.83,26.6
3799879,2018_EU3,2018 EU3,JPL 4,0,52.7,2458191.5,0.3269,1.447,0.974,21.53,32.3,2458134.43,23.9
3799882,2018_EV3,2018 EV3,JPL 3,0,0.891,2461000.5,0.5124,1.911,0.932,15.54,341.59,2461049.84,27.2
3799880,2018_EW3,2018 EW3,JPL 10,0,46.4,2461000.5,0.3452,1.7,1.113,9.28,170.2,2460617.81,23.7
3799875,2018_EX3,2018 EX3,JPL 6,0,123.0,2461000.5,0.8516,3.371,0.5,22.43,105.8,2460336.17,19.19
3799878,2018_EY3,2018 EY3,JPL 11,0,5.56,2461000.5,0.3601,1.468,0.94,4.78,77.09,2460861.33,23.6
3799877,2018_EZ3,2018 EZ3,JPL 9,0,67.5,2461000.5,0.1706,1.397,1.159,10.75,212.37,2461247.92,23.84
3799884,2018_EA4,2018 EA4,JPL 11,0,22.1,2461000.5,0.6278,2.82,1.05,14.95,225.07,2461648.76,23.3
3799881,2018_EB4,2018 EB4,JPL 7,0,1.06,2461000.5,0.6243,2.317,0.87,1.39,52.1,2460814.1,25.52
3799902,2018_ED4,2018 ED4,JPL 15,1,11.9,2461000.5,0.6289,2.647,0.982,15.04,243.08,2461511.25,19.65
3799904,2018_EF4,2018 EF4,JPL 8,0,0.625,2461000.5,0.2093,1.18,0.933,5.47,37.45,2460951.8,26.3
3801933,2018_EK4,2018 EK4,JPL 7,0,20.9,2461000.5,0.3972,1.707,1.029,8.03,171.42,2460612.74,24.5
3801935,2018_EL4,2018 EL4,JPL 16,0,2.14,2461000.5,0.1973,1.064,0.854,3.18,72.14,2460920.18,25.35
3801932,2018_EM4,2018 EM4,JPL 7,0,0.478,2461000.5,0.2715,1.281,0.933,2.88,71.21,2460895.72,25.3
3801939,2018_EO4,2018 EO4,JPL 8,0,36.0,2461000.5,0.3121,0.8282,0.57,22.84,262.85,2461074.8,23.48
3801941,2018_EQ4,2018 EQ4,JPL 40,0,39.4,2461000.5,0.5673,2.012,0.871,11.27,266.11,2461272.31,19.57
3801942,2018_ER4,2018 ER4,JPL 13,0,10.6,2461000.5,0.4642,1.903,1.02,2.32,314.57,2461121.5,22.2
3801997,2018_EC9,2018 EC9,JPL 6,0,8.17,2458197.5,0.4758,1.92,1.007,2.42,12.02,2458165.04,24.1
3802012,2018_ED9,2018 ED9,JPL 2,0,1.49,2461000.5,0.4036,1.665,0.993,1.9,200.5,2461348.09,27.1
3802042,2018_EE9,2018 EE9,JPL 7,0,0.917,2458194.5,0.6532,2.183,0.757,1.22,15.72,2458143.06,26.32
3802554,2018_EZ9,2018 EZ9,JPL 6,0,19.2,2458184.5,0.0945,1.148,1.039,12.36,10.97,2458170.82,27.07
3802553,2018_EA10,2018 EA10,JPL 2,0,7.41,2461000.5,0.1593,1.194,1.004,16.57,341.84,2461024.55,27.4
54244525,2018_EM15,2018 EM15,JPL 25,0,119.0,2461000.5,0.4954,2.561,1.292,4.02,6.44,2460973.73,19.56
3801943,2018_FB,2018 FB,JPL 18,0,3.72,2461000.5,0.5525,2.192,0.981,3.11,121.02,2460601.91,24.1
3801945,2018_FD,2018 FD,JPL 12,0,15.4,2461000.5,0.3259,0.7963,0.537,5.41,117.06,2460916.1,24.27
3801944,2018_FE,2018 FE,JPL 2,0,3.71,2461000.5,0.3229,1.285,0.87,15.76,63.24,2460907.0,28.2
3801946,2018_FH,2018 FH,JPL 13,0,97.7,2461000.5,0.591,2.421,0.99,20.55,350.09,2461038.36,19.98
3801961,2018_FT,2018 FT,JPL 3,0,7.41,2458194.5,0.4165,1.631,0.952,28.09,15.62,2458161.49,25.5
3801963,2018_FU,2018 FU,JPL 17,0,25.1,2461000.5,0.4792,1.263,0.658,9.07,197.79,2461234.14,22.2
3801962,2018_FV,2018 FV,JPL 7,0,17.3,2461000.5,0.4184,1.753,1.02,1.87,120.82,2460715.86,24.68
3801964,2018_FW,2018 FW,JPL 9,0,6.53,2461000.5,0.5361,2.049,0.951,2.38,232.92,2461378.68,25.0
3801965,2018_FY,2018 FY,JPL 21,0,9.45,2461000.5,0.1306,0.9811,0.853,11.0,82.89,2460918.78,23.3
3801988,2018_FA1,2018 FA1,JPL 7,0,16.0,2458197.5,0.3657,1.185,0.752,29.41,298.18,2458278.44,23.15
3801989,2018_FB1,2018 FB1,JPL 19,0,76.6,2461000.5,0.6976,2.032,0.615,35.61,256.88,2461303.59,19.79
3801990,2018_FC1,2018 FC1,JPL 19,0,74.1,2461000.5,0.3165,1.619,1.107,27.94,233.72,2461264.51,21.9
3801991,2018_FD1,2018 FD1,JPL 6,0,20.3,2461000.5,0.2597,1.415,1.048,14.12,197.82,2461277.52,25.9
3801992,2018_FF1,2018 FF1,JPL 13,0,71.2,2461000.5,0.3863,1.897,1.164,8.55,326.23,2461090.05,23.6
3801993,2018_FG1,2018 FG1,JPL 3,0,1.21,2461000.5,0.2956,1.074,0.756,6.55,262.81,2461110.21,27.3
3801994,2018_FH1,2018 FH1,JPL 8,0,2.93,2461000.5,0.1771,0.9381,0.772,3.55,266.32,2461086.86,26.6
3802000,2018_FQ1,2018 FQ1,JPL 4,0,2.28,2461000.5,0.2174,1.169,0.915,3.93,344.06,2461020.93,26.93
3802001,2018_FR1,2018 FR1,JPL 3,0,3.32,2458195.5,0.501,1.746,0.871,4.12,339.77,2458242.84,26.6
3801999,2018_FS1,2018 FS1,JPL 22,0,79.8,2461000.5,0.4734,2.155,1.135,9.1,127.99,2460589.81,20.8
3801998,2018_FT1,2018 FT1,JPL 3,0,61.9,2458196.5,0.4545,1.053,0.574,21.37,96.54,2458090.7,23.0
3802002,2018_FU1,2018 FU1,JPL 9,0,0.243,2461000.5,0.1337,1.041,0.902,6.95,1.58,2460998.8,26.8
3802003,2018_FV1,2018 FV1,JPL 5,0,21.9,2461000.5,0.4756,2.012,1.055,4.99,239.54,2461349.2,23.9
3802004,2018_FW1,2018 FW1,JPL 9,0,5.25,2461000.5,0.5311,2.161,1.013,2.58,143.96,2460536.43,25.0
3802010,2018_FX1,2018 FX1,JPL 12,0,58.3,2461000.5,0.6477,3.236,1.14,23.03,114.59,2460323.76,22.0
3802007,2018_FY1,2018 FY1,JPL 32,0,93.9,2461000.5,0.6213,2.697,1.021,21.93,243.48,2461524.02,19.25
3802008,2018_FZ1,2018 FZ1,JPL 10,0,95.1,2461000.5,0.4375,2.17,1.22,4.0,182.34,2461576.55,21.12
3802005,2018_FA2,2018 FA2,JPL 4,0,7.72,2458196.5,0.5587,2.285,1.008,3.5,355.13,2458213.56,26.9
3802006,2018_FB2,2018 FB2,JPL 3,0,8.88,2461000.5,0.1988,1.136,0.91,5.43,66.43,2460918.9,25.6
3802009,2018_FC2,2018 FC2,JPL 11,0,5.77,2461000.5,0.559,2.211,0.975,14.28,128.71,2460571.15,24.7
3802011,2018_FD2,2018 FD2,JPL 4,0,1.45,2461000.5,0.3967,1.122,0.677,14.74,217.78,2461172.03,26.8
3802014,2018_FE2,2018 FE2,JPL 12,0,22.0,2461000.5,0.4281,1.785,1.021,12.4,95.35,2460769.74,22.8
3802018,2018_FF2,2018 FF2,JPL 21,0,46.5,2461000.5,0.3079,1.446,1.001,25.08,108.4,2460809.25,21.61
3802015,2018_FG2,2018 FG2,JPL 4,0,18.0,2458195.5,0.2268,1.268,0.98,22.99,331.51,2458236.76,24.79
3802017,2018_FH2,2018 FH2,JPL 7,0,48.5,2461000.5,0.3447,1.628,1.067,16.92,264.25,2461202.32,23.8
3802016,2018_FJ2,2018 FJ2,JPL 4,0,43.8,2458206.5,0.1348,1.277,1.105,22.41,2.4,2458202.98,24.5
3802013,2018_FK2,2018 FK2,JPL 5,0,73.9,2458196.5,0.3088,1.669,1.153,30.21,343.41,2458232.78,23.9
3802019,2018_FL2,2018 FL2,JPL 4,0,4.13,2458197.5,0.6797,2.228,0.714,0.64,346.17,2458244.17,25.5
3802020,2018_FM2,2018 FM2,JPL 2,0,5.43,2461000.5,0.0947,0.9419,0.853,1.16,349.01,2461010.69,26.6
3802030,2018_FU2,2018 FU2,JPL 3,0,7.24,2458195.5,0.5789,2.142,0.902,5.42,12.8,2458154.79,26.84
3802034,2018_FV2,2018 FV2,JPL 3,0,73.3,2458196.5,0.2416,1.555,1.179,10.94,7.86,2458181.04,24.8
3802035,2018_FW2,2018 FW2,JPL 6,0,61.2,2461000.5,0.5547,2.604,1.159,1.91,295.33,2461276.19,24.9
3802031,2018_FX2,2018 FX2,JPL 2,0,117.0,2458193.5,0.3588,1.761,1.129,32.24,78.79,2458006.74,20.38
3802032,2018_FY2,2018 FY2,JPL 3,0,6.29,2458197.5,0.7458,2.526,0.642,1.31,13.19,2458143.76,25.77
3802033,2018_FZ2,2018 FZ2,JPL 2,0,1.98,2461000.5,0.3451,1.083,0.71,3.46,7.4,2460992.04,24.3
3802037,2018_FA3,2018 FA3,JPL 8,0,50.9,2461000.5,0.2476,1.081,0.813,7.79,92.28,2460895.25,22.8
3802036,2018_FB3,2018 FB3,JPL 2,0,9.04,2458192.5,0.6641,2.406,0.808,5.08,347.06,2458241.49,25.2
3802038,2018_FC3,2018 FC3,JPL 2,0,4.48,2458197.5,0.5637,1.842,0.804,9.09,341.48,2458244.47,27.5
3802039,2018_FD3,2018 FD3,JPL 10,0,108.0,2461000.5,0.438,2.271,1.276,3.39,87.68,2460696.03,22.3
3802041,2018_FE3,2018 FE3,JPL 5,0,0.671,2461000.5,0.2105,0.8839,0.698,6.86,199.78,2461135.59,27.2
3802040,2018_FF3,2018 FF3,JPL 7,0,0.757,2461000.5,0.3427,1.401,0.921,16.45,200.96,2461268.12,26.63
3802050,2018_FK3,2018 FK3,JPL 3,0,133.0,2458198.5,0.3667,1.645,1.042,38.82,312.67,2458299.81,22.1
3802051,2018_FL3,2018 FL3,JPL 20,0,92.7,2461000.5,0.3951,2.035,1.231,39.03,225.75,2461395.93,20.43
3802052,2018_FM3,2018 FM3,JPL 4,0,5.76,2461000.5,0.0899,1.014,0.923,4.56,279.24,2461084.14,27.2
3802053,2018_FN3,2018 FN3,JPL 10,0,6.09,2461000.5,0.4924,1.978,1.004,1.89,277.34,2461233.82,25.72
3802057,2018_FO3,2018 FO3,JPL 9,0,25.7,2461000.5,0.0685,1.081,1.007,10.59,213.55,2461167.44,25.7
3802054,2018_FP3,2018 FP3,JPL 37,0,80.0,2461000.5,0.4098,2.041,1.205,5.35,190.21,2461502.81,21.22
3802056,2018_FQ3,2018 FQ3,JPL 2,0,0.731,2458199.5,0.5083,1.826,0.898,7.86,14.69,2458162.74,28.6
3802055,2018_FR3,2018 FR3,JPL 3,0,3.11,2461000.5,0.4036,1.614,0.963,3.83,254.7,2461219.59,27.3
3802062,2018_FS3,2018 FS3,JPL 54,1,18.2,2461000.5,0.4861,1.881,0.967,4.33,320.21,2461104.68,21.49
3802060,2018_FT3,2018 FT3,JPL 4,0,10.9,2461000.5,0.1699,0.902,0.749,3.11,163.95,2460858.01,26.8
3802059,2018_FU3,2018 FU3,JPL 3,0,10.5,2458199.5,0.51,2.06,1.009,3.86,351.73,2458224.3,26.2
3802063,2018_FV3,2018 FV3,JPL 14,0,32.9,2461000.5,0.1347,1.221,1.057,8.5,208.62,2461207.74,25.5
3802061,2018_FW3,2018 FW3,JPL 6,0,25.1,2461000.5,0.1827,1.299,1.062,8.63,68.25,2460898.01,26.3
3802065,2018_FX3,2018 FX3,JPL 3,0,33.2,2458199.5,0.2494,1.44,1.081,27.49,358.13,2458202.77,24.6
3802058,2018_FY3,2018 FY3,JPL 3,0,10.3,2458199.5,0.2908,1.402,0.994,12.43,16.33,2458171.99,26.2
3802066,2018_FZ3,2018 FZ3,JPL 3,0,1.3,2461000.5,0.6165,2.241,0.859,7.41,90.12,2460693.76,27.58
3802064,2018_FA4,2018 FA4,JPL 6,0,6.97,2461000.5,0.6357,2.552,0.93,13.16,324.58,2461147.02,25.4
3802067,2018_FB4,2018 FB4,JPL 3,0,6.08,2461000.5,0.3872,0.9291,0.569,17.25,285.76,2461067.96,27.5
3802068,2018_FE4,2018 FE4,JPL 7,0,3.07,2458205.5,0.6051,1.647,0.65,19.22,335.43,2458258.17,24.7
3802077,2018_FJ4,2018 FJ4,JPL 41,1,5.04,2461000.5,0.3867,1.479,0.907,1.23,8.97,2460984.13,21.21
3802079,2018_FK4,2018 FK4,JPL 5,0,18.6,2461000.5,0.7076,2.842,0.831,8.69,210.12,2461729.07,24.5
3802078,2018_FL4,2018 FL4,JPL 8,0,6.47,2461000.5,0.6205,2.476,0.939,2.91,356.21,2461015.5,23.9
3802080,2018_FM4,2018 FM4,JPL 7,0,108.0,2461000.5,0.5542,2.87,1.279,30.9,204.98,2461765.12,21.7
3802081,2018_FN4,2018 FN4,JPL 17,0,52.9,2461000.5,0.6171,2.675,1.024,17.36,248.88,2461493.67,19.7
3802083,2018_FO4,2018 FO4,JPL 2,0,7.44,2461000.5,0.2336,1.23,0.943,4.46,188.39,2461238.03,27.5
3802082,2018_FP4,2018 FP4,JPL 6,0,36.4,2458206.5,0.3232,1.596,1.08,14.72,353.63,2458219.53,25.3
